ID,PredictedProb
877,0.794700938267
879,0.727923547473
880,0.989333333333
881,0.778052631579
882,0.663636875738
883,0.981866666667
887,0.661244716068
888,0.612848708011
890,0.941466666667
897,0.780921227232
900,0.946
902,0.737636362956
904,0.722812986843
906,0.532384065552
910,0.87422457446
913,0.817647696477
914,0.692843588669
915,0.541811111111
918,0.968351707618
920,0.934916653833
923,0.846419270942
926,0.866842110745
927,0.617563091595
929,0.718742651927
930,0.714090244836
931,0.94298989899
932,0.919353956361
933,0.728678721893
934,0.757905330514
936,0.662354307608
939,0.62794856881
941,0.917593797049
943,0.590624336368
947,0.483681784347
948,0.672502535222
949,0.955444444444
950,0.584230247246
951,0.643606624201
952,0.56461004477
953,0.988444444444
956,0.83480322924
961,0.680897619189
962,0.633504296454
968,0.903111111111
971,0.940611885032
972,0.914666666667
977,0.959819444444
981,0.785824137931
985,0.910444444444
987,0.808222222222
989,0.975666666667
993,0.963934145138
994,0.596340578378
997,0.967777777778
998,0.369277777778
999,0.893222222222
1002,0.868844444444
1003,0.912296296296
1004,0.996555555556
1005,0.712666666667
1007,0.712961269024
1008,0.943135102909
1014,0.972222222222
1016,0.929168993425
1021,0.663481275885
1023,0.954945697754
1026,0.87
1028,0.848295918824
1029,0.733167453598
1030,0.51825
1031,0.795884322251
1032,0.806291534155
1033,0.984785714286
1036,0.601958137153
1037,0.915474858475
1039,0.665514116435
1046,0.950114496687
1047,0.887275862069
1049,0.942459234908
1055,0.833102147526
1057,0.550843929212
1059,0.718290093041
1060,0.525422222222
1062,0.228009866103
1063,0.756950198669
1066,0.828969873624
1067,0.984222222222
1068,0.458480544068
1070,0.899901861935
1071,0.755539868774
1073,0.64873184139
1074,0.759975489377
1075,0.904248418835
1076,0.709538194923
1077,0.942464737714
1079,0.558604531059
1083,0.653360375632
1085,0.969244444444
1087,0.623237097857
1088,0.537779656012
1089,0.694894880174
1092,0.766171193036
1095,0.755684128606
1104,0.986
1106,0.993555555556
1108,0.586371245282
1110,0.62457382513
1117,0.735944444444
1118,0.684386477122
1119,0.890544063914
1121,0.759735799395
1122,0.806110521662
1124,0.786070707071
1125,0.625308919933
1126,0.559467530412
1128,0.922666666667
1129,0.520019323671
1131,0.334237681159
1132,0.933870005473
1133,0.776168370394
1134,0.511596078431
1137,0.885888888889
1138,0.361410652341
1139,0.730434368441
1140,0.834091679207
1141,0.728914087183
1143,0.74729928823
1144,0.87970821256
1145,0.757666497216
1146,0.813444444444
1147,0.874600973065
1149,0.8353645488
1151,0.8162
1154,0.738375050626
1156,0.656261879023
1158,0.789086613301
1165,0.789513875304
1166,0.510237850216
1167,0.577271284271
1168,0.843734299517
1169,0.561009058972
1171,0.610246419126
1173,0.528835972749
1175,0.64279212612
1181,0.248444444444
1182,0.615326560574
1184,0.772493398026
1187,0.77926226334
1189,0.902383838384
1190,0.553866485455
1193,0.606858655216
1194,0.914666666667
1196,0.821378312297
1202,0.700616388889
1203,0.629358965033
1206,0.772291660081
1209,0.943732405431
1211,0.669673843038
1212,0.328111111111
1215,0.786611876148
1216,0.661747126093
1220,0.859037037037
1222,0.884888888889
1223,0.898252258852
1224,0.700122101759
1227,0.942165043318
1229,0.496781699346
1230,0.69066020873
1233,0.916777777778
1236,0.734586080586
1242,0.913801880442
1245,0.851136231884
1246,0.989048275862
1249,0.820333333333
1250,0.870502586053
1253,0.963444444444
1258,0.688352083692
1259,0.634259032281
1262,0.9675
1263,0.919622222222
1265,0.946888888889
1266,0.894204810355
1267,0.924147435897
1268,0.863964693908
1269,0.737789454479
1270,0.776601924274
1271,0.862649412827
1272,0.942140424666
1276,0.966383838384
1277,0.707777777778
1279,0.666319301878
1280,0.853777777778
1283,0.695931329923
1285,0.930744681875
1286,0.924033333333
1290,0.839239130435
1293,0.663550249066
1295,0.556550843783
1297,0.884111111111
1299,0.945806567701
1300,0.976888888889
1301,0.767760932805
1302,0.986231256205
1303,0.914005610293
1304,0.808777777778
1305,0.62730733842
1306,0.728423713274
1307,0.751981348733
1308,0.975888888889
1309,0.563870899249
1312,0.583226120858
1313,0.90081016628
1314,0.61468803432
1316,0.813122944391
1318,0.500642317475
1319,0.753326923013
1320,0.749479976714
1322,0.987222222222
1323,0.386971717172
1325,0.630118118536
1329,0.521444444444
1330,0.800896044788
1334,0.487903570917
1337,0.944645047763
1340,0.627110867446
1341,0.714096073517
1342,0.577270389328
1347,0.603524960567
1349,0.359023710711
1350,0.771822693576
1355,0.759247954131
1356,0.616807681086
1357,0.588869791136
1358,0.718332828283
1359,0.790131532755
1361,0.626234035112
1363,0.529432248123
1366,0.783408102034
1367,0.961426928787
1370,0.947688888889
1375,0.909736015606
1377,0.915940740741
1379,0.86938690648
1381,0.626784313725
1382,0.876314336644
1385,0.646156110701
1387,0.596031149675
1389,0.797482352086
1392,0.929198457026
1393,0.708233583699
1395,0.895976032122
1396,0.798014567171
1399,0.188222222222
1400,0.0873333333333
1401,0.81506681918
1402,0.991333333333
1405,0.689079136423
1407,0.669422158391
1409,0.98504633638
1413,0.388930588235
1414,0.425877412028
1415,0.751579501123
1417,0.600633645424
1421,0.575823432551
1422,0.917417893218
1423,0.434400435783
1425,0.850016747821
1426,0.130222222222
1428,0.951888888889
1429,0.952064052288
1430,0.663528321615
1431,0.660272263132
1433,0.973555555556
1435,0.947463536292
1436,0.807453578882
1438,0.923770793651
1439,0.899124052193
1442,0.983452594843
1448,0.652986161472
1449,0.636823718653
1451,0.745248125599
1453,0.871245109213
1455,0.816888888889
1456,0.609743276375
1458,0.954915907002
1459,0.902744810745
1463,0.970444444444
1466,0.754222222222
1468,0.940333333333
1471,0.641662174575
1472,0.917777777778
1473,0.624184287318
1474,0.969593316625
1476,0.484151280238
1477,0.732222222222
1478,0.748136244415
1479,0.687191091954
1481,0.490175272418
1482,0.988222222222
1487,0.683509941397
1490,0.777365079365
1493,0.541243787649
1494,0.902
1495,0.903382684633
1496,0.976
1497,0.641913124999
1498,0.790405206191
1499,0.748222222222
1500,0.788444444444
1505,0.764441415303
1507,0.722189551278
1508,0.713052595083
1510,0.904561324964
1511,0.833818740646
1513,0.304779073955
1514,0.740502352013
1518,0.968444444444
1519,0.558503982047
1520,0.741199083829
1522,0.94578189466
1523,0.680125439194
1524,0.621227258661
1527,0.888316469858
1528,0.73182861283
1529,0.635214141737
1530,0.820431111111
1532,0.777736961471
1534,0.492536769967
1536,0.978888888889
1537,0.72298236976
1540,0.840672136752
1543,0.722419047619
1546,0.94436968766
1549,0.688
1553,0.639280524963
1558,0.74305609378
1560,0.915888888889
1561,0.739738642583
1562,0.710436227202
1565,0.403418937337
1573,0.530737359175
1576,0.804630586243
1577,0.967142437907
1579,0.669694249724
1580,0.929619047619
1581,0.797570319859
1582,0.442867698509
1584,0.787971291325
1586,0.791320570571
1588,0.72622456148
1589,0.229029414501
1595,0.79063982684
1598,0.431407646713
1599,1.0
1600,0.669654798043
1605,0.651251537433
1609,0.62704651781
1610,0.68962283055
1615,0.837491786165
1617,0.873244444444
1619,0.853059208384
1621,0.927466666667
1622,0.796759416113
1628,0.761213395956
1629,0.88662938357
1630,0.698362265068
1631,0.860333333333
1633,0.713385676312
1636,0.807118587435
1637,0.722903832384
1638,0.804725593549
1643,0.861295062425
1644,0.774222240917
1645,0.918592500835
1646,0.525652988102
1647,0.788076923077
1648,0.798444444444
1650,0.487252422229
1651,0.885261111111
1652,0.925304093567
1654,0.824661206661
1655,0.971111111111
1657,0.92571965812
1658,0.969555555556
1663,0.449153540904
1665,0.954825512014
1666,0.835461827568
1669,0.94311563147
1675,0.93
1678,0.865193406593
1679,0.70377236881
1680,0.450774901963
1681,0.732319534841
1684,0.843843259044
1687,0.446081269841
1688,0.751752107697
1692,0.843718158691
1694,0.836643900283
1695,0.20534135386
1696,0.834291216878
1697,0.491299999803
1698,0.608326754564
1699,0.932666666667
1700,0.547524547804
1701,0.795175798656
1704,0.687118346929
1705,0.665292991453
1706,0.678656391086
1708,0.911754544018
1709,0.753717953866
1712,0.650221096873
1713,0.772714384689
1715,0.712626487908
1718,0.910888888889
1720,0.750666666667
1721,0.865665580034
1724,0.875444444444
1725,0.643323779176
1726,0.318444444444
1728,0.739358050981
1729,0.947333333333
1738,0.550603174603
1739,0.871205128205
1741,0.779506798714
1743,0.894917164343
1745,0.471476190476
1750,0.71088332238
1751,0.836798739082
1753,0.832492492492
1755,0.526781607866
1757,0.564190038314
1758,0.61834077699
1759,0.817573106327
1762,0.678538909852
1763,0.66012525951
1767,0.984888888889
1769,0.771666666667
1770,0.974444444444
1778,0.892305990944
1781,0.849222222222
1784,0.881727115408
1786,0.728367718102
1787,0.804750933728
1788,0.816551581053
1789,0.909123154122
1790,0.632614841921
1794,0.291555555556
1795,0.878383838384
1797,0.970888888889
1801,0.902299537174
1802,0.856637899249
1809,0.943276595745
1810,0.955777777778
1811,0.782689890235
1816,0.909437453009
1817,0.828181533646
1818,0.680545696261
1820,0.616596446551
1821,0.540057017544
1822,0.343055555556
1823,0.956400090848
1829,0.943555555556
1833,0.932037037037
1834,0.942146870206
1836,0.762468506253
1837,0.980355555556
1839,0.857026413226
1842,0.653413133344
1845,0.950092503488
1849,0.598486833838
1851,0.943777777778
1852,0.609186324786
1853,0.764086153028
1855,0.785339434307
1856,0.755306349206
1857,0.843909090909
1859,0.848051975955
1860,0.54827965368
1861,0.96437985958
1862,0.920130642935
1864,0.806857303436
1865,0.75846031746
1869,0.835813864358
1871,0.463631656856
1872,0.947555555556
1873,0.677320866549
1874,0.573806757413
1875,0.418199092775
1878,0.740551556977
1879,0.69284427329
1880,0.567242625661
1882,0.960263315948
1887,0.893545614035
1893,0.749354763561
1896,0.865128205128
1900,0.763045687125
1902,0.768882539683
1904,0.921555555556
1906,0.590569742587
1907,0.890072220276
1909,0.760300601469
1911,0.737092630363
1913,0.738416977468
1915,0.704950279255
1917,0.37541991342
1918,0.558888888889
1919,0.650596036269
1921,0.782519880191
1922,0.971434343434
1923,0.841315640335
1926,0.732571868771
1927,0.542993532191
1928,0.867333333333
1929,0.905756217949
1931,0.291774453247
1932,0.776444444444
1938,0.981777777778
1940,0.579157325698
1941,0.693733725854
1942,0.607375346091
1944,0.610149726818
1948,0.360705882353
1949,0.949341880342
1951,0.88505971356
1953,0.787483717334
1954,0.718708172345
1955,0.975111111111
1956,0.886444444444
1957,0.912055133761
1958,0.986222222222
1959,0.903212718842
1961,0.866796331436
1962,0.789768766574
1965,0.786352250493
1969,0.951197760094
1971,0.697020479483
1978,0.982444444444
1982,0.935111111111
1984,0.633412748794
1985,0.837287157287
1986,0.652229004926
1987,0.743955322875
1988,0.646875045461
1989,0.751444352918
1990,0.726253333333
1991,0.960519712843
1993,0.869111111111
1994,0.791094017094
1999,0.720608080296
2000,0.677473525657
2001,0.521566033138
2002,0.879333333333
2003,0.509780952381
2004,0.505547976011
2008,0.925782548904
2011,0.795993746948
2013,0.85842202828
2017,0.953983474836
2020,0.791555555556
2021,0.942444444444
2024,0.924796172447
2026,0.449636612981
2031,0.881137982429
2035,0.686944407542
2039,0.949230769231
2040,0.790365867982
2044,0.86320350934
2045,0.950724293921
2046,0.814833333333
2047,0.727051813135
2048,0.685879166033
2052,0.719969489945
2053,0.695279012452
2054,0.760932735022
2055,0.668895775891
2058,0.781555555556
2059,0.776672792023
2060,0.536423581454
2063,0.811183199666
2064,0.500070707071
2065,0.982
2066,0.899696891003
2070,0.371111111111
2073,0.920569474969
2076,0.885446859903
2077,0.15382020757
2078,0.861159860433
2082,0.946629301868
2084,0.315555555556
2086,0.681273333128
2088,0.935061302682
2090,0.898045318734
2091,0.83769258554
2095,0.749030604088
2097,0.824063857807
2101,0.882009003702
2102,0.398888888889
2105,0.740425774589
2106,0.673771483089
2107,0.978076843198
2110,0.714938270957
2113,0.988888888889
2114,0.730452277627
2115,0.682207936508
2118,0.795126566513
2119,0.750608239255
2120,0.792666666667
2122,0.580012514408
2128,0.844711111111
2129,0.769599384689
2132,0.731927605801
2136,0.841477707955
2139,0.941887830688
2140,0.627397968333
2141,0.334757808858
2142,0.796567901235
2143,0.845186691819
2146,0.490220233563
2147,0.776296890539
2148,0.58354142002
2151,0.667586668346
2153,0.882871510521
2154,0.906
2156,0.260773948675
2161,0.968960903125
2162,0.859717093582
2163,0.976444444444
2164,0.691771748842
2165,0.986666666667
2168,0.962666666667
2169,0.560762316819
2175,0.95764977991
2176,0.888856576782
2177,0.830419342306
2178,0.455805381576
2182,0.818591036415
2184,0.637458088179
2191,0.737888888889
2193,0.919555555556
2194,0.753032063366
2196,0.865043115015
2198,0.781624920888
2199,0.762668856048
2200,0.787347861716
2202,0.873345348631
2209,0.915289449113
2213,0.227222222222
2217,0.964045334703
2218,0.577239416102
2224,0.600200447427
2225,0.226532976827
2231,0.972666666667
2233,0.870886314886
2234,0.878124316325
2235,0.58481660215
2237,0.774741191754
2238,0.425594202899
2240,0.704493374259
2242,0.855711111111
2244,0.5359554757
2246,0.895111111111
2247,0.581453820873
2248,0.985555555556
2249,0.978318932209
2250,0.965666666667
2252,0.642366719115
2254,0.926133333333
2257,0.813269135802
2258,0.742150030525
2262,0.455538239538
2265,0.674383838384
2268,0.972888888889
2270,0.897333333333
2280,0.888333333333
2281,0.969678111335
2283,0.997111111111
2285,0.391555555556
2289,0.980127377998
2290,0.610109914838
2291,0.773950420768
2293,0.944527793558
2294,0.738802539574
2295,0.891216774545
2300,0.901418300654
2304,0.912074074074
2307,0.432450309683
2310,0.974444444444
2312,0.88677978453
2313,0.447694017094
2318,0.735468983327
2319,0.927120607787
2322,0.755050284225
2324,0.718154589372
2326,0.941609973395
2328,0.926830775585
2331,0.812281412983
2334,0.149222222222
2335,0.745586078854
2336,0.731057642174
2339,0.879875555556
2340,0.877968951392
2341,0.981
2344,0.990666666667
2349,0.8918
2352,0.90646031746
2353,0.862199095632
2357,0.427716608455
2362,0.663111749563
2364,0.682351248188
2365,0.615540445998
2366,0.620624543305
2367,0.572856010399
2368,0.892341714354
2370,0.971777777778
2373,0.817486805368
2375,0.478993879871
2376,0.961333333333
2377,0.9032
2382,0.989555555556
2384,0.751027392093
2385,0.711282481407
2388,0.695370906321
2389,0.76665777966
2390,0.90875308642
2391,0.753253046402
2393,0.916222222222
2396,0.792287741969
2397,0.623845347648
2398,0.984222222222
2399,0.678119239388
2400,0.759448080065
2401,0.511254184629
2402,0.872
2404,0.571926529943
2406,0.986288888889
2408,0.65354318769
2409,0.891194444444
2410,0.79468410786
2411,0.747080147524
2413,0.812526530615
2415,0.781953205485
2417,0.783669889781
2422,0.889333333333
2423,0.373328670201
2424,0.902142041378
2426,0.967250793651
2429,0.713111111111
2430,0.801895340502
2432,0.76802698454
2433,0.888222222222
2436,0.989555555556
2437,0.839791759752
2438,0.858753562991
2439,0.801086266391
2440,0.485191471973
2444,0.587156721707
2445,0.418137455959
2446,0.669533512594
2454,0.836250533835
2455,0.713943720814
2456,0.929888888889
2458,0.42839661391
2459,0.558397120537
2460,0.688755657895
2461,0.863920262239
2462,0.692210542625
2464,0.744110416393
2465,0.916337164751
2467,0.983333333333
2468,0.938444444444
2474,0.652016028999
2480,0.553951198098
2481,0.656333333333
2484,0.690205359795
2485,0.642357123958
2486,0.794506064941
2487,0.6765510566
2491,0.844330774411
2493,0.825887074789
2496,0.600888888889
2497,0.87407181983
2501,0.723926392384
2504,0.847402700935
2505,0.535854071075
2506,0.787555555556
2508,0.915770231344
2509,0.551997029542
2513,0.54786242695
2516,0.803065970276
2520,0.709405954744
2521,0.782504442088
2523,0.863057046657
2524,0.803862069315
2526,0.987111111111
2528,0.768302211723
2529,0.917111111111
2530,0.909628056628
2531,0.921294840664
2532,0.949955555556
2536,0.772528655681
2537,0.643785103785
2540,0.96730952381
2541,0.711531709458
2542,0.792948417603
2543,0.489803712804
2546,0.615541460961
2547,0.669661172161
2550,0.802
2551,0.754963023904
2555,0.773645310245
2556,0.941275162772
2558,0.841978642258
2559,0.974222222222
2560,0.942222222222
2562,0.988555555556
2563,0.175777777778
2564,0.854666666667
2565,0.542221087242
2568,0.822955048356
2569,0.80239308396
2570,0.810232061913
2572,0.732243418619
2573,0.899152491511
2574,0.572874186647
2575,0.774541426827
2576,0.819100908456
2582,0.870451967249
2583,0.405444036847
2586,0.593833997499
2590,0.562424173092
2591,0.74867491705
2592,0.966653056733
2593,0.955333333333
2595,0.85834870096
2596,0.291927272727
2597,0.76707880612
2598,0.808424455384
2600,0.927902288075
2601,0.84701445794
2603,0.588664141414
2604,0.770684728907
2605,0.930666666667
2606,0.988888888889
2608,0.787637833064
2609,0.870666666667
2610,0.778758192741
2611,0.211942372881
2614,0.982362573099
2615,0.799161616162
2616,0.781327848383
2618,0.535206646005
2620,0.586
2623,0.485904531185
2624,0.989111111111
2625,0.659218639051
2627,0.608158873806
2629,0.747364153777
2630,0.815031740722
2631,0.957407407407
2632,0.979666666667
2633,0.848992606526
2634,0.797160713619
2635,0.605904078657
2636,0.859850214157
2637,0.709866143161
2638,0.996116189145
2641,0.630651395655
2643,0.655765931775
2644,0.408222222222
2647,0.788021250673
2648,0.865703703704
2649,0.913511111111
2651,0.533381087919
2654,0.893444444444
2655,0.750546587009
2656,0.912784038407
2659,0.469001502133
2661,0.76249695608
2662,0.510823943608
2664,0.965666666667
2665,0.708747682659
2666,0.92241120901
2667,0.825538459181
2668,0.819017994126
2671,0.196516959064
2673,0.773399209725
2676,0.759293503023
2678,0.655512636862
2680,0.974685185185
2681,0.975555555556
2683,0.469876873063
2687,0.437353228121
2688,0.795888888889
2689,0.701552366599
2691,0.740896267485
2693,0.906631917642
2695,0.771034121222
2697,0.522414694916
2699,0.762666666667
2701,0.646678116563
2702,0.780088888889
2703,0.802959782415
2706,0.906919567529
2707,0.904215686275
2708,0.968126984127
2709,0.956666666667
2714,0.785871109702
2715,0.568325006765
2716,0.717515480312
2717,0.955776500639
2719,0.825777777778
2721,0.892217563728
2722,0.964444444444
2723,0.611544848321
2724,0.647131792127
2727,0.994333333333
2730,0.775777777778
2731,0.824502865616
2736,0.927161804197
2738,0.822843026415
2740,0.95428136799
2744,0.763018378378
2745,0.374894989107
2748,0.586364140689
2749,0.377682051282
2750,0.561664589785
2751,0.31222449576
2752,0.795316881975
2754,0.703776739176
2755,0.778345196503
2756,0.956
2757,0.94891157248
2758,0.373908764126
2759,0.68526092996
2760,0.968
2761,0.240444444444
2762,0.869771577484
2763,0.695407156289
2764,0.713720947164
2765,0.901477782945
2768,0.642076632088
2769,0.360635658915
2770,0.393099145299
2776,0.927560750361
2778,0.946444444444
2788,0.750766658536
2789,0.65921458923
2791,0.747600090584
2792,0.503296096152
2793,0.927676291451
2797,0.7597380107
2799,0.956484318073
2800,0.918444444444
2801,0.637650546173
2805,0.908222222222
2806,0.498966249987
2807,0.119625396825
2808,0.648958446254
2811,0.910927015595
2820,0.889282468031
2822,0.791538888889
2824,0.983777777778
2826,0.935027777778
2827,0.826209879281
2828,0.775222222222
2829,0.545699295066
2832,0.863347535505
2835,0.988888888889
2836,0.845267413085
2839,0.74975
2840,0.861925925926
2841,0.69638826692
2843,0.857032828283
2849,0.298864440538
2850,0.720672036552
2854,0.761096499732
2856,0.760501587302
2857,0.915931968569
2859,0.771293031972
2860,0.991333333333
2863,0.921333333333
2864,0.691039662191
2865,0.694669775911
2870,0.799493699223
2871,0.741666581781
2872,0.629511154038
2873,0.639611799448
2874,0.956580645161
2876,0.877111111111
2877,0.680666666667
2878,0.958444444444
2880,0.858662923152
2882,0.882304608722
2884,0.512708204998
2885,0.594534804061
2886,0.626764520407
2887,0.813444444444
2894,0.679407713974
2897,0.709876693012
2900,0.787493001623
2903,0.769379715549
2904,0.951555555556
2906,0.744540816471
2908,0.836949172561
2909,0.615161414141
2910,0.478621204279
2911,0.573644395114
2912,0.845162160117
2913,0.856888888889
2915,0.66962464986
2916,0.67633898849
2918,0.738059259259
2924,0.681553156255
2925,0.757014914501
2928,0.905555555556
2929,0.286594729715
2934,0.889146042363
